GeneName	C1_normalize_thefile1	T1_normalize_thefile1	T2_normalize_thefile2	T3_normalize_thefile3
ENSG00000133835_HSD17B4	184.3310911	123.8465213	164.733816	98.45840908
ENSG00000133858_ZFC3H1	104.5841106	17.29919663	96.98444884	47.3334951
ENSG00000133872_SARAF	173.157575	118.229899	162.2183692	224.6415687
ENSG00000133961_NUMB	126.9311427	117.5559043	117.2198209	124.6428957
ENSG00000134001_EIF2S1	268.8028727	223.092237	266.8609561	364.5093809
ENSG00000134013_LOXL2	110.3304903	514.5387672	336.0077936	381.9262114
ENSG00000134057_CCNB1	138.8708428	144.5718575	154.3366359	47.09653142
ENSG00000134107_BHLHE40	120.4824277	631.9823391	341.0945861	225.1154961
ENSG00000134108_ARL8B	114.2891074	144.5718575	139.9706397	174.6422322
ENSG00000134109_EDEM1	190.2690168	80.54236351	144.7220392	155.2704514
ENSG00000134186_PRPF38B	82.42862438	33.92439858	110.2324686	106.1004878
ENSG00000134247_PTGFRN	149.4058722	324.3599367	231.4211056	131.8110471
ENSG00000134250_NOTCH2	191.354444	173.4974623	176.6402642	167.3555991
ENSG00000134287_ARF3	180.5640199	164.847864	218.396681	190.1041124
ENSG00000134291_TMEM106C	106.4357218	110.0296305	121.9153216	110.6620386
ENSG00000134294_SLC38A2	925.6140725	1387.137205	852.0656793	964.5606599
ENSG00000134308_YWHAQ	600.6882247	672.7590169	779.1736209	808.1053901
ENSG00000134318_ROCK2	205.3373013	195.6831203	185.0809856	81.3377832
ENSG00000134324_LPIN1	88.23885274	60.15402463	88.54372735	158.6471838
ENSG00000134333_LDHA	569.721623	1557.657857	1644.375522	1961.466862
ENSG00000134352_IL6ST	90.15431264	111.0406225	99.33219918	140.1047759
ENSG00000134371_CDC73	103.9456239	110.9844563	102.7420271	81.39702412
ENSG00000134375_TIMM17A	90.47355596	64.14182645	76.02239217	106.8706197
ENSG00000134440_NARS	208.5935831	72.79142477	147.852373	212.2009755
ENSG00000134531_EMP1	151.0020888	475.6155748	143.26867	601.8877475
ENSG00000134602_STK26	95.58144903	170.0151565	95.08388903	95.67408584
ENSG00000134644_PUM1	181.3302039	269.3170384	205.6517506	243.5394222
ENSG00000134684_YARS	286.1697091	129.4631436	128.6790785	171.6801862
ENSG00000134697_GNL2	100.2424015	150.0199811	111.7976355	165.6968533
ENSG00000134717_BTF3L4	102.5409533	79.0258755	81.50047631	95.61484492
ENSG00000134755_DSC2	105.2864459	109.8049656	94.46900204	135.6024659
ENSG00000134757_DSG3	158.2169878	148.7843242	63.16566408	53.19834618
ENSG00000134759_ELP2	344.9104794	327.6737439	269.8235934	318.7161497
ENSG00000134762_DSC3	346.698242	355.4760242	300.5679432	166.7631899
ENSG00000134779_TPGS2	79.36388854	101.8855282	89.99709662	68.48250355
ENSG00000134851_TMEM165	103.8179266	99.75121172	155.0633205	135.4247432
ENSG00000134900_TPP2	115.693778	81.16019196	82.50665503	68.60098539
ENSG00000134910_STT3A	142.1909733	80.54236351	146.9579919	176.1824962
ENSG00000134954_ETS1	36.52143543	105.3116678	52.76848398	109.2402565
ENSG00000134970_TMED7	128.8466026	28.25161007	84.74260774	73.16253623
ENSG00000135018_UBQLN1	289.8729316	305.6004183	320.3561247	349.3437054
ENSG00000135046_ANXA1	325.5004857	554.7537827	381.1181396	631.8044121
ENSG00000135047_CTSL	63.78481468	83.96850311	212.1919123	225.1154961
ENSG00000135048_TMEM2	69.1481024	57.62654461	98.77321101	148.8131911
ENSG00000135052_GOLM1	123.0363743	119.6902208	141.4799078	133.7659974
ENSG00000135069_PSAT1	715.1688781	50.60576675	175.3545914	473.9273602
ENSG00000135090_TAOK3	104.9672025	91.77560808	70.65610567	43.24587162
ENSG00000135108_FBXO21	84.66332759	55.66072681	84.07182193	109.1810156
ENSG00000135148_TRAFD1	51.9089633	104.7500055	41.92411333	61.25511131
ENSG00000135250_SRPK2	71.19125963	106.7158233	63.78055108	42.8904261
ENSG00000135269_TES	155.3437979	100.1443753	67.80526596	130.389265
ENSG00000135316_SYNCRIP	417.7618043	184.281377	464.6309733	343.9527817
ENSG00000135334_AKIRIN2	78.47000725	40.77667776	74.68082055	103.5531282
ENSG00000135341_MAP3K7	102.22171	67.79263094	115.9341481	103.8493328
ENSG00000135372_NAT10	247.7328138	223.9347304	219.5705562	124.3466911
ENSG00000135373_EHF	123.2279203	119.9710519	101.0091637	73.99190911
ENSG00000135387_CAPRIN1	873.1943199	837.9438781	829.5384558	544.8979824
ENSG00000135390_ATP5G2	136.3807449	147.7733322	105.5928668	68.30478079
ENSG00000135404_CD63	134.5929823	120.9258777	222.8126876	323.8701098
ENSG00000135480_KRT7	750.7325836	1311.762134	730.5416495	434.1767029
ENSG00000135486_HNRNPA1	1775.120538	1895.553854	1538.167769	1238.135229
ENSG00000135506_OS9	114.352956	132.4961196	108.9467958	109.1810156
ENSG00000135525_MAP7	121.376309	130.080972	144.163051	78.73118271
ENSG00000135535_CD164	251.5637336	249.6026942	295.2016567	399.6984874
ENSG00000135597_REPS1	131.0174572	104.1321771	89.3263108	48.10362706
ENSG00000135624_CCT7	459.5826788	389.456589	519.020523	564.9806543
ENSG00000135677_GNS	162.8779402	185.5732002	202.7450121	175.2346414
ENSG00000135720_DYNC1LI2	153.8752787	189.5048358	172.5596505	196.5021317
ENSG00000135750_KCNK1	42.3316638	54.14423879	74.79261818	177.1303509
ENSG00000135766_EGLN1	85.94030086	144.0101953	145.1133309	158.4694611
ENSG00000135821_GLUL	108.478879	81.77802042	97.59933583	126.7755689
ENSG00000135829_DHX9	339.6110403	182.8772215	418.5703475	274.9963508
ENSG00000135842_FAM129A	254.5007721	172.6549689	155.4546122	139.986294
ENSG00000135862_LAMC1	795.8097399	657.7626354	764.8635236	350.410042
ENSG00000135919_SERPINE2	65.82797191	121.4875399	256.74327	328.905588
ENSG00000135924_DNAJB2	25.98640598	68.46662561	39.40866653	178.6706148
ENSG00000135926_TMBIM1	107.3296031	398.6678495	235.6135169	369.7818228
ENSG00000135932_CAB39	174.7537916	331.2683822	264.1778128	183.4098884
ENSG00000136021_SCYL2	103.5625319	82.33968264	92.95973396	89.21682556
ENSG00000136026_CKAP4	139.1900861	67.84879716	139.4675503	89.98695752
ENSG00000136051_WASHC4	118.1200272	133.6756103	122.5861074	73.39949991
ENSG00000136068_FLNB	385.3266833	1308.672992	902.9336035	947.7362386
ENSG00000136108_CKAP2	93.41059447	120.0833844	94.52490086	47.74818154
ENSG00000136156_ITM2B	222.6402891	317.7323225	264.8485986	191.2889308
ENSG00000136193_SCRN1	205.2734527	159.1189092	181.7270566	108.8255701
ENSG00000136205_TNS3	319.1156194	122.3861995	124.6543636	39.75065734
ENSG00000136235_GPNMB	185.6080643	250.7260186	209.5646678	214.096685
ENSG00000136238_RAC1	307.3674653	368.1695905	342.3802589	329.2610335
ENSG00000136240_KDELR2	219.0009153	167.88084	254.1160256	408.5846254
ENSG00000136261_BZW2	126.6118994	88.46180093	86.58726873	52.42821422
ENSG00000136270_TBRG4	134.9760743	124.6328484	134.8279485	107.403788
ENSG00000136271_DDX56	115.2468373	80.76702841	95.58697839	94.78547204
ENSG00000136279_DBNL	80.6408618	75.65590213	108.6673018	93.83761732
ENSG00000136295_TTYH3	65.82797191	73.858583	132.9832875	184.0022976
ENSG00000136381_IREB2	119.2693031	49.9879383	103.0215212	54.62012826
ENSG00000136448_NMT1	168.0496819	123.1725266	167.193364	193.303122
ENSG00000136450_SRSF1	272.8253385	42.40549822	271.2210638	163.0902528
ENSG00000136485_DCAF7	141.87173	110.5912927	127.3375069	95.2593994
ENSG00000136504_KAT7	99.60391482	107.1089869	65.01032507	50.17705926
ENSG00000136527_TRA2B	326.202821	178.1030925	277.0345409	224.7008097
ENSG00000136536_7-Mar	90.66510195	109.3556358	78.25834488	74.88052291
ENSG00000136603_SKIL	85.74875487	226.6307091	89.21451317	94.54850836
ENSG00000136628_EPRS	616.0757526	301.724949	389.9501528	309.5338071
ENSG00000136636_KCTD3	107.0742084	83.85617066	97.04034765	32.52326509
ENSG00000136689_IL1RN	13.53591663	35.10388926	67.41397423	122.4509817
ENSG00000136699_SMPD4	115.0552913	95.20174767	119.5116724	115.6382759
ENSG00000136709_WDR33	120.8655197	115.4777541	116.5490351	144.0146766
ENSG00000136720_HS6ST1	89.13273403	38.75469374	81.4445775	129.5006512
ENSG00000136731_UGGT1	267.5897481	144.7965224	229.9118375	150.2349732
ENSG00000136754_ABI1	57.01685637	111.7146172	61.09740783	75.59141395
ENSG00000136758_YME1L1	149.6612669	129.8563071	135.3310378	124.8206185
ENSG00000136802_LRRC8A	48.0780435	112.9502741	106.8226408	246.4422273
ENSG00000136810_TXN	548.9069588	361.3734776	528.858715	592.3499593
ENSG00000136813_KIAA0368	275.3154363	171.8686418	192.1242367	100.6503231
ENSG00000136816_TOR1B	27.00798459	14.88404905	30.74434978	103.0792008
ENSG00000136824_SMC2	117.0345999	111.658451	123.1450956	53.31682802
ENSG00000136826_KLF4	17.62223108	39.82185197	14.42189499	106.2189696
ENSG00000136830_FAM129B	234.5161405	294.2548413	363.4541132	338.7395807
ENSG00000136861_CDK5RAP2	107.6488464	136.0907579	95.9223713	53.02062342
ENSG00000136868_SLC31A1	106.5634191	61.16501664	102.1271401	165.5191306
ENSG00000136888_ATP6V1G1	87.72806343	84.13700177	88.59962617	154.6780422
ENSG00000136891_TEX10	73.80905483	107.4459842	76.86087444	112.0245798
ENSG00000136930_PSMB7	175.5199755	127.9466556	174.2925138	229.2031196
ENSG00000136937_NCBP1	127.1865374	54.59356857	139.4675503	112.7354708
ENSG00000136938_ANP32B	389.4768464	314.8678451	320.9151128	194.4286995
ENSG00000136942_RPL35	380.4741849	426.4701298	356.3549633	528.6067294
ENSG00000136986_DERL1	178.7124087	111.9392821	170.4913942	270.7902454
ENSG00000136997_MYC	409.653024	2090.619146	460.4944608	546.5567282
ENSG00000136999_NOV	13.53591663	37.46287062	43.65697668	212.7933847
ENSG00000137076_TLN1	292.1714835	196.0201176	294.1395791	282.4014658
ENSG00000137124_ALDH1B1	33.13745628	103.5705149	45.33394121	28.25791885
ENSG00000137145_DENND4C	67.55188582	107.6144829	83.06564321	40.99471666
ENSG00000137154_RPS6	1110.58365	1168.201268	982.5894188	1250.042653
ENSG00000137193_PIM1	36.13834345	592.2728196	84.68670893	140.2824986
ENSG00000137203_TFAP2A	79.17234255	85.70965601	107.4375278	74.64355923
ENSG00000137207_YIPF3	74.19214681	88.34946848	77.64345789	121.7400907
ENSG00000137309_HMGA1	847.5910059	816.0952175	1238.997296	1122.674675
ENSG00000137312_FLOT1	113.9698641	149.3459865	81.22098222	86.90642968
ENSG00000137331_IER3	65.50872859	305.3195872	366.2490541	315.6948628
ENSG00000137337_MDC1	72.34053557	117.218907	73.2833501	65.34273479
ENSG00000137393_RNF144B	214.1484169	239.3242754	105.3133727	30.27211013
ENSG00000137409_MTCH1	134.7845283	196.4694474	178.0936334	263.681335
ENSG00000137497_NUMA1	115.885324	135.360597	111.2945462	91.76418512
ENSG00000137504_CREBZF	78.59770458	57.51421216	110.4560639	110.0696294
ENSG00000137509_PRCP	72.53208156	119.1847248	80.94148814	64.09867547
ENSG00000137574_TGS1	107.7126951	67.06247004	81.27688104	72.80709071
ENSG00000137575_SDCBP	125.6541695	164.9040302	185.4722774	393.7151545
ENSG00000137642_SORL1	87.53651744	138.4497392	94.46900204	40.40230746
ENSG00000137693_YAP1	429.2545637	287.5710608	405.1546312	228.4922285
ENSG00000137699_TRIM29	178.0739221	325.2024301	158.5290472	161.7277117
ENSG00000137710_RDX	105.3502945	80.65469596	83.3451373	38.4473571
ENSG00000137770_CTDSPL2	73.61750884	118.229899	91.28276942	100.2948776
ENSG00000137776_SLTM	152.3429107	98.06622503	128.9585726	111.1952069
ENSG00000137801_THBS1	149.0866289	1619.216037	322.3125833	664.2091953
ENSG00000137804_NUSAP1	132.7413711	144.8526886	134.6043532	98.45840908
ENSG00000137807_KIF23	103.4986833	147.0431713	114.1453859	58.47078807
ENSG00000137818_RPLP1	1039.009299	1327.713341	917.4672961	1271.310144
ENSG00000137845_ADAM10	144.2979792	154.2886141	178.5967228	111.3729296
ENSG00000137876_RSL24D1	161.3455723	107.8391478	110.3442663	187.6159937
ENSG00000137936_BCAR3	54.84600181	192.5378118	78.59373779	60.24801567
ENSG00000137942_FNBP1L	160.260145	310.2060486	140.4737291	81.87095148
ENSG00000137955_RABGGTB	101.7109207	80.2615324	102.4066342	102.4867916
ENSG00000137962_ARHGAP29	129.3573919	216.2399578	122.0271192	120.5552723
ENSG00000137975_CLCA2	94.30447576	149.9638149	237.0668862	31.69389221
ENSG00000138018_SELENOI	214.0845682	83.4630071	197.9936126	140.756426
ENSG00000138029_HADHB	177.1800408	167.2068453	139.6911456	118.9557674
ENSG00000138035_PNPT1	98.71003353	36.6765435	101.0091637	61.07738855
ENSG00000138061_CYP1B1	232.9199239	240.3914336	220.9680267	140.6971851
ENSG00000138069_RAB1A	209.8705564	129.0138138	181.2239672	301.0031147
ENSG00000138071_ACTR2	437.3633439	455.2834021	512.6480578	396.2625141
ENSG00000138095_LRPPRC	642.3814019	446.0721416	542.8893182	318.1829815
ENSG00000138119_MYOF	591.6217145	1086.704079	606.3903752	470.3136641
ENSG00000138138_ATAD1	80.25776982	132.4961196	96.81675238	86.72870692
ENSG00000138160_KIF11	96.47533031	101.3800322	104.307194	49.05148178
ENSG00000138166_DUSP5	31.47739103	499.7108844	137.4551929	303.2542696
ENSG00000138180_CEP55	89.45197735	97.95389259	101.7358483	92.11963064
ENSG00000138246_DNAJC13	122.4617363	73.52158566	104.3630928	44.19372634
ENSG00000138326_RPS24	725.0654209	840.1343608	655.6931325	861.1852544
ENSG00000138363_ATIC	183.2456638	107.5583167	184.2425034	100.8872868
ENSG00000138385_SSB	188.8643462	147.7733322	191.118058	152.2491645
ENSG00000138398_PPIG	115.310686	106.2664936	110.8473556	47.80742246
ENSG00000138413_IDH1	425.3597952	125.3630093	290.9533465	234.3570796
ENSG00000138430_OLA1	280.9979674	286.2230715	254.1160256	227.2481692
ENSG00000138434_SSFA2	132.1028845	375.1342022	196.7638386	162.7940482
ENSG00000138448_ITGAV	217.9793367	293.4685142	258.5320322	176.9526281
ENSG00000138594_TMOD3	94.36832442	172.4864703	96.81675238	87.32111612
ENSG00000138604_GLCE	37.47916538	46.61796493	80.10300587	110.8397614
ENSG00000138668_HNRNPD	475.9917852	322.5626176	425.7253962	247.9232503
ENSG00000138674_SEC31A	192.3760227	205.7930404	144.8897357	255.2098835
ENSG00000138688_KIAA1109	111.9267068	118.3422315	100.002985	38.1511525
ENSG00000138757_G3BP2	221.1717698	136.877085	260.2648956	376.1798422
ENSG00000138759_FRAS1	167.8581359	145.2458522	91.17097179	51.30263674
ENSG00000138760_SCARB2	167.7304386	210.0616733	220.6326338	157.1069199
ENSG00000138768_USO1	200.7401976	124.3520173	161.1003928	121.7993316
ENSG00000138771_SHROOM3	55.48448845	68.63512428	87.36985218	106.9298606
ENSG00000138772_ANXA3	98.26309289	258.2522925	126.4431258	170.5546088
ENSG00000138802_SEC24B	63.46557136	121.7122048	74.17773119	35.24834742
ENSG00000138814_PPP3CA	95.00681106	100.0320428	97.8229311	75.70989579
ENSG00000138834_MAPK8IP3	56.69761305	146.4253429	76.46958271	69.31187643
ENSG00000139083_ETV6	69.27579973	136.1469241	87.25805454	42.41649874
ENSG00000139112_GABARAPL1	150.4912995	286.8970661	90.83557888	231.6319973
ENSG00000139146_SINHCAF	187.2681296	437.7595406	209.3410726	172.4503182
ENSG00000139218_SCAF11	213.8930222	269.7663682	214.5955614	100.709564
ENSG00000139289_PHLDA1	81.47089443	142.5498735	186.1430632	134.7730931
ENSG00000139324_TMTC3	115.8214753	90.48378495	108.890897	56.2196331
ENSG00000139350_NEDD1	71.31895696	107.1651531	69.31453404	53.8499963
ENSG00000139372_TDG	98.71003353	78.2957146	114.0335883	199.4641777
ENSG00000139496_NUP58	129.1658459	189.9541656	174.6838055	220.9686317
ENSG00000139514_SLC7A1	336.6101532	124.520516	158.1377555	272.4489912
ENSG00000139613_SMARCC2	116.8430539	89.64129161	97.4875382	49.82161374
ENSG00000139641_ESYT1	95.38990304	60.60335442	112.4125225	159.3580749
ENSG00000139644_TMBIM6	821.7322972	1028.628205	1068.505902	1549.446263
ENSG00000139645_ANKRD52	133.3160091	48.35911784	168.9262273	151.834478
ENSG00000139687_RB1	96.47533031	115.7585852	120.238357	91.29025776
ENSG00000139697_SBNO1	127.1226887	69.4214514	170.4354954	194.5471814
ENSG00000139726_DENR	217.6600933	162.4327164	191.0062603	157.8770519
ENSG00000139746_RBM26	107.1380571	52.90858189	96.42546066	49.64389098
ENSG00000139793_MBNL2	155.9822845	120.757379	68.02886123	53.43530986
ENSG00000139842_CUL4A	124.8241368	84.58633156	131.9212099	103.9085737
ENSG00000139921_TMX1	126.8034454	95.42641256	173.0627398	231.1580699
ENSG00000139926_FRMD6	137.8492642	582.4998968	167.9200486	131.6925652
ENSG00000139946_PELI2	123.6748609	97.44839658	58.97325275	56.45659678
ENSG00000140105_WARS	302.0041776	62.17600865	100.9532649	267.6504767
ENSG00000140299_BNIP2	92.96365383	71.44343542	96.70495475	101.479696
ENSG00000140319_SRP14	148.5758396	140.5278895	177.1992523	178.1374465
ENSG00000140350_ANP32A	272.3145492	92.61810142	269.935391	121.503127
ENSG00000140374_ETFA	111.2243715	137.4387472	116.9403268	97.3328316
ENSG00000140391_TSPAN3	89.38812868	90.20295384	127.1139116	144.6070858
ENSG00000140416_TPM1	90.98434527	284.9874146	80.38249996	46.80032682
ENSG00000140443_IGF1R	263.439585	339.805648	348.8645217	265.6955263
ENSG00000140497_SCAMP2	65.12563661	72.6229261	76.35778508	124.6428957
ENSG00000140521_POLG	84.4717816	78.63271194	112.1330285	129.7376149
ENSG00000140525_FANCI	123.9302556	153.1652896	164.3984231	119.9628631
ENSG00000140526_ABHD2	93.5382918	112.7817754	120.7973452	118.7780447
ENSG00000140545_MFGE8	37.98995469	76.38606303	68.02886123	126.5978461
ENSG00000140553_UNC45A	111.1605229	104.9746704	115.8782492	102.6645144
ENSG00000140575_IQGAP1	669.0701432	1113.776198	763.5778508	530.6209207
ENSG00000140632_GLYR1	116.9069026	52.17842099	112.0212308	123.6358001
ENSG00000140740_UQCRC2	278.1886262	195.5707878	243.3834526	185.4240797
ENSG00000140829_DHX38	81.98168373	72.11743009	79.93530942	113.1501572
ENSG00000140941_MAP1LC3B	83.258657	65.20898469	64.33953926	271.9158229
ENSG00000140943_MBTPS1	144.2341305	121.5998724	146.007712	173.1019683
ENSG00000140948_ZCCHC14	62.76323607	24.88163671	75.35160636	104.0862965
ENSG00000140988_RPS2	3053.051535	3924.951816	2709.527495	2329.412216
ENSG00000141002_TCF25	102.9240453	94.24692188	80.43839878	54.38316458
ENSG00000141027_NCOR1	211.083681	156.8160941	136.7844071	67.41616699
ENSG00000141030_COPS3	118.8223625	93.29209609	108.1642124	93.71913548
ENSG00000141076_UTP4	142.6379139	113.3996039	129.1821679	112.9131936
ENSG00000141101_NOB1	80.00237517	106.5473247	53.27157334	60.42573843
ENSG00000141232_TOB1	56.82531038	35.10388926	80.38249996	237.0821619
ENSG00000141279_NPEPPS	94.43217309	120.1395506	150.3678198	138.4460301
ENSG00000141367_CLTC	486.7183607	383.7838005	533.6101145	535.6563989
ENSG00000141424_SLC39A6	359.7872179	332.2793742	517.175862	546.3790054
ENSG00000141425_RPRD1A	499.4242447	367.776427	480.8416305	491.6996362
ENSG00000141429_GALNT1	510.0231228	522.1212073	660.5563296	352.601956
ENSG00000141456_PELP1	138.4877508	92.61810142	142.5419853	151.7752371
ENSG00000141458_NPC1	138.2323561	150.1323136	220.4649373	314.2730807
ENSG00000141503_MINK1	174.3068509	275.9446527	176.2489724	124.1689684
ENSG00000141543_EIF4A3	136.8276855	92.3372703	161.8829763	265.2808399
ENSG00000141551_CSNK1D	83.45020299	109.411802	98.77321101	167.5925628
ENSG00000141580_WDR45B	110.9051282	166.4205182	144.3866463	195.0803496
ENSG00000141582_CBX4	127.825024	54.98673213	29.62637342	91.88266696
ENSG00000141682_PMAIP1	49.54656276	67.34330115	47.06680457	107.2853062
ENSG00000141738_GRB7	16.66450113	102.3910242	30.35305805	55.0348147
ENSG00000141753_IGFBP4	103.8817753	93.01126498	113.5304989	87.67656164
ENSG00000141867_BRD4	117.9923299	134.349605	98.21422283	116.0529623
ENSG00000141959_PFKL	190.0136221	270.215698	218.5084787	118.6595628
ENSG00000142089_IFITM3	148.4481423	151.8734665	140.5855267	60.12953383
ENSG00000142168_SOD1	168.4966226	119.1285586	187.5964324	224.2268823
ENSG00000142192_APP	507.9799656	800.7618386	854.301632	945.5443245
ENSG00000142230_SAE1	160.5793883	149.6829838	143.4363664	147.9245773
ENSG00000142507_PSMB6	104.3925646	50.04410453	89.21451317	90.87557132
ENSG00000142534_RPS11	1100.240167	1272.052614	971.4655541	1370.301721
ENSG00000142541_RPL13A	1441.702818	1596.075554	1144.304699	2187.293249
ENSG00000142599_RERE	113.2036801	86.38365069	110.735558	105.5673195
ENSG00000142619_PADI3	126.0372614	45.60697292	319.4617436	59.77408831
ENSG00000142627_EPHA2	102.2855587	718.0289924	219.011568	597.0892329
ENSG00000142634_EFHD2	144.0425845	403.7228096	305.542938	339.6874354
ENSG00000142657_PGD	553.8871545	224.2717277	494.7604361	339.272749
ENSG00000142669_SH3BGRL3	40.22465791	48.97694629	67.52577187	115.9937214
ENSG00000142676_RPL11	654.321102	793.4602297	570.3356377	833.342022
ENSG00000142798_HSPG2	348.5498532	216.0152929	274.2396	150.1164913
ENSG00000142864_SERBP1	691.481024	850.8059432	759.6649335	712.4905451
ENSG00000142871_CYR61	21.83624286	1076.818824	74.79261818	258.4088932
ENSG00000142910_TINAGL1	71.19125963	231.7418353	150.5914151	393.359709
ENSG00000142937_RPS8	752.9672868	747.9655892	648.3703874	776.4707388
ENSG00000142945_KIF2C	93.66598913	128.2836529	93.12743041	60.24801567
ENSG00000142949_PTPRF	647.680841	1050.139868	912.4364025	714.2085318
ENSG00000143106_PSMA5	97.30536294	57.62654461	101.9594436	128.6712783
ENSG00000143126_CELSR2	104.0094726	30.83525632	85.74878646	61.90676143
ENSG00000143153_ATP1B1	110.7135822	166.4766844	176.9197583	218.2435494
ENSG00000143155_TIPRL	119.1416058	57.00871616	81.38867868	76.59850959
ENSG00000143157_POGK	147.1073203	86.27131824	123.5922861	108.4701246
ENSG00000143162_CREG1	168.8797145	164.0615368	241.426994	214.1559259
ENSG00000143164_DCAF6	95.83684368	52.57158455	104.4748904	91.82342604
ENSG00000143198_MGST3	44.37482102	75.88056702	75.74289808	120.6145132
ENSG00000143217_NECTIN4	48.5888328	125.5876742	78.03474961	52.01352778
ENSG00000143252_SDHC	177.3715868	171.9809743	202.2978215	135.7209478
ENSG00000143294_PRCC	115.0552913	52.57158455	103.1333188	146.5620361
ENSG00000143314_MRPL24	109.6920036	58.97453395	86.92266164	46.68184498
ENSG00000143319_ISG20L2	102.987894	53.58257656	126.6108223	185.7795252
ENSG00000143321_HDGF	935.191372	785.0352963	998.9118736	751.9449979
ENSG00000143322_ABL2	48.84422746	107.5021505	49.86174545	166.4669853
ENSG00000143324_XPR1	176.7331001	185.4608677	207.8877033	109.2402565
ENSG00000143337_TOR1AIP1	67.99882646	69.02828784	69.2027364	122.2732589
ENSG00000143367_TUFT1	68.12652379	492.6339403	63.78055108	149.4056003
ENSG00000143368_SF3B4	75.46912007	61.38968153	71.49458793	114.6311802
ENSG00000143373_ZNF687	76.23530403	48.41528406	67.19037896	111.7283752
ENSG00000143376_SNX27	119.8439411	133.1701143	122.083018	103.4938873
ENSG00000143384_MCL1	439.6618958	681.0716178	672.4627778	1093.291179
ENSG00000143398_PIP5K1A	218.8732179	177.7660952	178.3731275	256.2169791
ENSG00000143401_ANP32E	118.1200272	53.75107523	143.3804676	109.654943
ENSG00000143418_CERS2	79.49158586	88.46180093	84.46311366	122.214018
ENSG00000143420_ENSA	344.3996901	312.3965313	350.9886768	380.6229112
ENSG00000143437_ARNT	93.15519982	131.5974601	82.3948574	58.47078807
ENSG00000143442_POGZ	170.9867204	251.5123458	203.3040002	217.3549356
ENSG00000143476_DTL	64.93409062	84.36166667	101.1209614	171.5024635
ENSG00000143514_TP53BP2	81.27934844	120.3080493	108.27601	175.590087
ENSG00000143537_ADAM15	173.6683643	117.218907	244.1101372	216.9994901
ENSG00000143543_JTB	141.105546	85.03566134	122.7538038	131.8110471
ENSG00000143545_RAB13	92.00592388	92.05643919	127.4493045	211.0753981
ENSG00000143549_TPM3	649.2132089	667.0862284	852.792364	1071.016593
ENSG00000143569_UBAP2L	323.4573285	308.1278984	320.0207318	331.4529475
ENSG00000143570_SLC39A1	178.457014	171.419312	235.4458205	275.2333144
ENSG00000143575_HAX1	141.680184	95.37024634	94.52490086	109.7141839
ENSG00000143612_C1orf43	356.8501794	428.0427841	330.9769	533.4644848
ENSG00000143614_GATAD2B	93.34674581	92.28110408	89.49400726	116.7638534
ENSG00000143621_ILF2	411.5684839	227.4732024	379.7206691	416.1674632
ENSG00000143622_RIT1	77.25688265	72.51059365	65.28981916	118.9557674
ENSG00000143624_INTS3	82.5563217	122.9478617	91.28276942	89.21682556
ENSG00000143641_GALNT2	86.06799819	121.4875399	123.8717802	91.7049442
ENSG00000143727_ACP1	134.465285	111.0406225	123.4804885	151.7752371
ENSG00000143742_SRP9	299.5140797	205.7930404	363.3982143	281.8090566
ENSG00000143753_DEGS1	48.84422746	40.15884931	75.7987969	161.8461935
ENSG00000143756_FBXO28	90.4097073	74.02708167	87.64934627	134.7138521
ENSG00000143761_ARF1	434.2347594	501.8452008	455.8548589	836.8964772
ENSG00000143774_GUK1	57.59149434	132.0467898	82.05946449	145.5549405
ENSG00000143797_MBOAT2	65.63642592	121.5437062	119.1203807	61.55131591
ENSG00000143799_PARP1	356.9778768	87.61930759	361.4417557	249.3450324
ENSG00000143815_LBR	108.2234844	37.40670439	156.5166898	138.9199575
ENSG00000143819_EPHX1	122.334039	50.43726809	101.5681519	90.04619844
ENSG00000143850_PLEKHA6	121.3124604	66.7254727	121.7476251	165.163685
ENSG00000143870_PDIA6	427.6583471	347.7250854	366.5285481	328.0169742
ENSG00000143878_RHOB	48.46113548	103.1773513	121.3563334	365.9904039
ENSG00000143889_HNRNPLL	87.72806343	103.2896838	64.11594399	41.58712586
ENSG00000143924_EML4	227.3012415	173.9467921	201.3475416	102.4867916
ENSG00000143933_CALM2	221.6187105	242.4695839	241.5387916	287.6739076
ENSG00000143947_RPS27A	536.2010748	568.2336762	481.2329222	648.2141469
ENSG00000143970_ASXL2	99.79546081	70.6571083	116.3813386	131.5148425
ENSG00000144028_SNRNP200	358.25485	319.4173091	363.9572025	296.3823229
ENSG00000144036_EXOC6B	92.58056185	174.9016178	89.3263108	53.90923722
ENSG00000144136_SLC20A1	85.49336022	330.8752186	176.8079606	349.8176328
ENSG00000144224_UBXN4	216.1277254	166.6451831	198.1054102	160.9575797
ENSG00000144283_PKP4	145.2557091	92.22493786	131.8653111	87.49883888
ENSG00000144354_CDCA7	109.8835496	80.48619729	119.2880771	40.93547574
ENSG00000144381_HSPD1	1225.766639	856.310233	1276.17001	910.1182544
ENSG00000144452_ABCA12	86.25954418	105.0308367	97.04034765	82.10791516
ENSG00000144476_ACKR3	43.92788038	111.3214536	40.07945234	29.91666461
ENSG00000144566_RAB5A	73.80905483	88.01247115	61.60049719	113.2093982
ENSG00000144580_CNOT9	104.3287159	59.76086107	99.16450273	105.152633
ENSG00000144674_GOLGA4	209.9982537	193.099474	176.1930736	68.71946723
ENSG00000144713_RPL32	463.1582039	507.4618231	383.745384	544.6017778
